id,title,authors,url,image_url,news_site,summary,published_at,updated_at,featured,launches,events,category,entities
28934,JWST Operational Budget Facing Cuts This Fall,"[{'name': 'Zac Aubert', 'socials': {'x': 'https://x.com/Astro_Aubert', 'youtube': '', 'instagram': '', 'linkedin': 'https://www.linkedin.com/in/zachary-aubert-43853b22/', 'mastodon': '', 'bluesky': ''}}]",https://tlpnetwork.com/news/in-space/jwst-operational-budget-facing-cuts-this-fall,https://cdn.tlpnetwork.com/articles/2025/1738445019473.jpg,The Launch Pad,JWST Operational Budget Facing Cuts This Fall,2025-02-01T21:14:00Z,2025-02-03T10:23:17.774950Z,False,"[{'launch_id': 'd0fa4bb2-80ea-4808-af08-7785dde53bf6', 'provider': 'Launch Library 2'}]",[],Other,"{'ORG': ['JWST Operational Budget Facing Cuts'], 'PERSON': [], 'GPE': []}"
28933,"Boeing and NASA Making “Significant Progress” on Starliner Issues, Though Thruster Problems Persist","[{'name': 'Zac Aubert', 'socials': {'x': 'https://x.com/Astro_Aubert', 'youtube': '', 'instagram': '', 'linkedin': 'https://www.linkedin.com/in/zachary-aubert-43853b22/', 'mastodon': '', 'bluesky': ''}}]",https://tlpnetwork.com/news/america/boeing-and-nasa-making-significant-progress-on-starliner-issues,https://cdn.tlpnetwork.com/articles/2025/1738443802347.jpg,The Launch Pad,"Boeing and NASA Making “Significant Progress” on Starliner Issues, Though Thruster Problems Persist",2025-02-01T20:54:00Z,2025-02-03T10:23:30.065273Z,False,"[{'launch_id': '968067d1-8c12-4018-9854-b7b7d4bddc6b', 'provider': 'Launch Library 2'}]",[],NASA,"{'ORG': ['Boeing', 'NASA', 'Thruster Problems'], 'PERSON': ['Starliner Issues'], 'GPE': []}"
28932,NASA’s Artemis Program Faces Reassessment Amid Concerns Over Packed Mission Objectives,"[{'name': 'Zac Aubert', 'socials': {'x': 'https://x.com/Astro_Aubert', 'youtube': '', 'instagram': '', 'linkedin': 'https://www.linkedin.com/in/zachary-aubert-43853b22/', 'mastodon': '', 'bluesky': ''}}]",https://tlpnetwork.com/news/america/nasa-artemis-program-faces-reassessment-amid-concerns-over-packed-mission-objectives,https://cdn.tlpnetwork.com/articles/2025/1738442987045.webp,The Launch Pad,NASA’s Artemis Program Faces Reassessment Amid Concerns Over Packed Mission Objectives,2025-02-01T20:36:00Z,2025-02-01T21:00:25.027197Z,False,[],[],NASA,"{'ORG': ['NASA', 'Artemis Program Faces'], 'PERSON': [], 'GPE': []}"
28930,Thales Alenia Space Wins €367M Contract to Build EnVision Venus Explorer,"[{'name': 'European Spaceflight', 'socials': None}]",https://europeanspaceflight.com/thales-alenia-space-wins-e367m-contract-to-build-envision-venus-explorer/,https://europeanspaceflight.com/wp-content/uploads/2025/02/Thales-Alenia-Space-Wins-E367M-Contract-to-Build-EnVision-Venus-Explorer.jpg,European Spaceflight,"The European Space Agency has awarded Thales Alenia Space a €367 million contract to build the EnVision probe, which will be tasked with exploring Venus. EnVision was selected for development by ESA’s Science Programme Committee in June 2021 as the agency’s fifth M-class mission. This category of ESA exploration missions features a cost cap of […]
The post Thales Alenia Space Wins €367M Contract to Build EnVision Venus Explorer appeared first on European Spaceflight.",2025-02-01T20:17:49Z,2025-02-03T10:23:35.839654Z,False,"[{'launch_id': '0ffd7efb-7577-4aab-99da-fd1f6f4606c2', 'provider': 'Launch Library 2'}]",[],Other,"{'ORG': ['The European Space Agency', 'Thales Alenia Space', 'EnVision', 'ESA’s Science Programme Committee', 'ESA', 'Thales Alenia Space Wins'], 'PERSON': [], 'GPE': []}"
28931,Satellite servicing companies face reality check,"[{'name': 'Sandra Erwin', 'socials': None}]",https://spacenews.com/satellite-servicing-companies-face-reality-check/,https://i0.wp.com/spacenews.com/wp-content/uploads/2025/02/GFB1yiaXkAANn9b-scaled.jpeg?fit=1024%2C768&quality=89&ssl=1,SpaceNews,"
Executives say the industry has to work harder at proving the commercial viability of in-orbit services
The post Satellite servicing companies face reality check  appeared first on SpaceNews.",2025-02-01T20:12:04Z,2025-02-01T20:20:20.921398Z,False,[],[],Other,"{'ORG': ['post Satellite', 'SpaceNews'], 'PERSON': [], 'GPE': []}"
28929,Safety panel urges NASA to reassess Artemis mission objectives to reduce risk,"[{'name': 'Jeff Foust', 'socials': {'x': 'https://x.com/jeff_foust', 'youtube': '', 'instagram': '', 'linkedin': 'https://www.linkedin.com/in/jefffoust', 'mastodon': 'https://mastodon.social/@jfoust', 'bluesky': 'https://bsky.app/profile/jfoust.bsky.social'}}]",https://spacenews.com/safety-panel-urges-nasa-to-reassess-artemis-mission-objectives-to-reduce-risk/,https://i0.wp.com/spacenews.com/wp-content/uploads/2025/02/53125157076_d0af8a0c3b_o.jpg?fit=1024%2C576&quality=89&ssl=1,SpaceNews,"
A safety panel is calling on NASA to reassess to plans for upcoming Artemis missions because the agency is packing too many objectives into each mission.
The post Safety panel urges NASA to reassess Artemis mission objectives to reduce risk appeared first on SpaceNews.",2025-02-01T18:12:11Z,2025-02-01T18:20:14.289035Z,False,[],[],NASA,"{'ORG': ['NASA', 'Safety', 'NASA', 'SpaceNews'], 'PERSON': [], 'GPE': []}"
28928,Live coverage: SpaceX to launch 22 Starlink satellites on Falcon 9 rocket from California,"[{'name': 'Will Robinson-Smith', 'socials': None}]",https://spaceflightnow.com/2025/02/01/live-coverage-spacex-to-launch-22-starlink-satellites-on-falcon-9-rocket-from-california-3/,http://spaceflightnow.com/wp-content/uploads/2024/02/20240214_Starlink_7-14_prelaunch_small.jpg,Spaceflight Now,"The Starlink 11-4 mission will be the 200th orbital launch from pad 4E at Vandenberg Space Force Base. Liftoff is scheduled for 3:02 p.m. PST (6:02 p.m. EST, 2302 UTC).",2025-02-01T15:05:30Z,2025-02-03T10:23:44.560035Z,False,"[{'launch_id': '6f18e0ac-ef45-4658-89b1-1cbf48c821ae', 'provider': 'Launch Library 2'}]",[],SpaceX,"{'ORG': ['UTC'], 'PERSON': ['pad 4E'], 'GPE': []}"
28927,Apply now for the 2025 ESA Graduate Trainee Programme,"[{'name': 'ESA', 'socials': None}]",https://www.esa.int/About_Us/Careers_at_ESA/Apply_now_for_the_2025_ESA_Graduate_Trainee_Programme,https://www.esa.int/var/esa/storage/images/esa_multimedia/images/2025/01/esa_graduate_trainee_programme_20252/26560691-2-eng-GB/ESA_Graduate_Trainee_Programme_2025_card_full.png,ESA,"The 2025 ESA Graduate Trainee positions are now open! If you’re passionate about engineering, science, IT or business, this is your chance to turn your dreams into reality.",2025-02-01T13:00:00Z,2025-02-01T13:20:15.082795Z,False,[],[],Other,"{'ORG': [], 'PERSON': [], 'GPE': []}"
28926,"Scientists find building blocks of life in OSIRIS-REx samples, discover potentially dangerous asteroid","[{'name': 'Justin Davenport', 'socials': None}]",https://www.nasaspaceflight.com/2025/01/bennu-samples-2024y4/,https://www.nasaspaceflight.com/wp-content/uploads/2025/01/bennu-banner-1920x640-1.jpeg,NASASpaceflight,"Scientists from NASA’s OSIRIS-REx asteroid sample return mission recently delivered remarkable findings about asteroid 101955…
The post Scientists find building blocks of life in OSIRIS-REx samples, discover potentially dangerous asteroid appeared first on NASASpaceFlight.com.",2025-01-31T22:48:53Z,2025-02-01T07:54:01.885070Z,False,"[{'launch_id': '0bcc6850-4c51-4b08-aa19-0b3753351b9b', 'provider': 'Launch Library 2'}]","[{'event_id': 1113, 'provider': 'Launch Library 2'}]",Other,"{'ORG': ['NASA', 'OSIRIS', 'OSIRIS', 'NASASpaceFlight.com'], 'PERSON': [], 'GPE': []}"
28925,Former head of Boeing’s Starliner program returns to role,"[{'name': 'Will Robinson-Smith', 'socials': None}]",https://spaceflightnow.com/2025/01/31/former-head-of-boeings-starliner-program-returns-to-role/,http://spaceflightnow.com/wp-content/uploads/2025/01/20250130_Mulholland_pre_OFT.jpg,Spaceflight Now,"The change in leadership follows the decision made in 2024 by Mark Nappi, the former VP and program manager of CCP, to retire from Boeing in February. ",2025-01-31T22:09:49Z,2025-01-31T22:10:25.481110Z,False,[],[],Other,"{'ORG': ['VP', 'CCP', 'Boeing'], 'PERSON': ['Mark Nappi'], 'GPE': []}"
28924,"NASA to Talk Science, Tech Aboard Next Intuitive Machines Moon Flight","[{'name': 'NASA', 'socials': None}]",https://www.nasa.gov/news-release/nasa-to-talk-science-tech-aboard-next-intuitive-machines-moon-flight/,https://www.nasa.gov/wp-content/uploads/2025/01/im-2-clean-shot-2-1.jpg,NASA,"NASA will host a media teleconference at 1 p.m. EST Friday, Feb. 7, to discuss the agency’s science and technology flying aboard Intuitive Machines’ second flight to the Moon. The mission is part of NASA’s CLPS (Commercial Lunar Payload Services) initiative and Artemis campaign to establish a long-term lunar presence.  Audio of the call will […]",2025-01-31T21:51:15Z,2025-02-02T18:51:43.763302Z,False,"[{'launch_id': 'fd0fbaac-d079-4027-98b0-bcf25c15a166', 'provider': 'Launch Library 2'}]","[{'event_id': 1119, 'provider': 'Launch Library 2'}]",NASA,"{'ORG': ['NASA', 'Intuitive Machines', 'NASA', 'CLPS', 'Commercial Lunar Payload Services'], 'PERSON': ['Moon'], 'GPE': []}"
28923,China’s DeepSeek AI signals faster path to space autonomy,"[{'name': 'Jason Rainbow', 'socials': {'x': '', 'youtube': '', 'instagram': '', 'linkedin': 'https://www.linkedin.com/in/jasonrainbow', 'mastodon': '', 'bluesky': ''}}]",https://spacenews.com/chinas-deepseek-ai-could-accelerate-space-autonomy/,https://i0.wp.com/spacenews.com/wp-content/uploads/2025/01/AI-Spacecom-scaled.jpg?fit=1024%2C768&quality=89&ssl=1,SpaceNews,"
The emergence of China’s DeepSeek has shaken up the artificial intelligence sector, promising new opportunities for space companies beginning to explore ways to leverage AI in space.
The post China’s DeepSeek AI signals faster path to space autonomy appeared first on SpaceNews.",2025-01-31T21:31:59Z,2025-01-31T21:40:21.250470Z,False,[],[],Other,"{'ORG': ['SpaceNews'], 'PERSON': [], 'GPE': ['China', 'AI', 'China', 'AI']}"
28922,What’s Up: February 2025 Skywatching Tips from NASA,"[{'name': 'NASA', 'socials': None}]",https://science.nasa.gov/solar-system/skywatching/whats-up-february-2025-skywatching-tips-from-nasa/,https://assets.science.nasa.gov/dynamicimage/assets/science/psd/solar-system/skywatching/2025/february/202502%20stills_skychart_Mars%20and%20Jupiter.png,NASA,"A Month of Bright Planets Venus blazes at its brightest for the year after sunset, then Mars and Jupiter to rule the night amid the menagerie of bright winter stars. Skywatching Highlights All Month – Planet Visibility: Daily Highlights: February 1 – Venus & Moon: The crescent Moon cozies up to brilliant Venus tonight in […]",2025-01-31T19:00:02Z,2025-01-31T19:10:09.981902Z,False,[],[],NASA,"{'ORG': ['Venus & Moon'], 'PERSON': ['Moon'], 'GPE': []}"
28920,NASA Radar Imagery Reveals Details About Los Angeles-Area Landslides,"[{'name': 'NASA', 'socials': None}]",https://www.nasa.gov/science-research/earth-science/nasa-radar-imagery-reveals-details-about-los-angeles-area-landslides/,https://www.nasa.gov/wp-content/uploads/2025/01/1-pia26495-pv-landslides.jpg,NASA,Analysis of data from NASA radar aboard an airplane shows that the decades-old active landslide area on the Palos Verdes Peninsula has expanded. Researchers at NASA’s Jet Propulsion Laboratory in Southern California used data from an airborne radar to measure the movement of the slow-moving landslides on the Palos Verdes Peninsula in Los Angeles County. […],2025-01-31T18:31:13Z,2025-01-31T18:40:10.873573Z,False,[],[],NASA,"{'ORG': ['NASA', 'the Palos Verdes Peninsula', 'NASA', 'the Palos Verdes Peninsula'], 'PERSON': [], 'GPE': ['Los Angeles County']}"
28921,The remote seeds of exploration,"[{'name': 'David Ariosto', 'socials': None}]",https://spacenews.com/the-remote-seeds-of-exploration/,https://i0.wp.com/spacenews.com/wp-content/uploads/2024/10/Venus-NASA.jpg?fit=1024%2C674&quality=89&ssl=1,SpaceNews,"
There may be something about Earth’s remote places that root many of humanity’s greatest achievements in space. John Glenn (the first American to orbit the Earth) and Neil Armstrong (the […]
The post The remote seeds of exploration appeared first on SpaceNews.",2025-01-31T18:30:55Z,2025-01-31T18:40:14.744419Z,False,[],[],Other,"{'ORG': ['SpaceNews'], 'PERSON': ['John Glenn', 'Neil Armstrong'], 'GPE': []}"
28919,NASA Flight Tests Wildland Fire Tech Ahead of Demo,"[{'name': 'NASA', 'socials': None}]",https://www.nasa.gov/aeronautics/nasa-flight-tests-wildland-fire-tech-ahead-of-demonstration/,https://www.nasa.gov/wp-content/uploads/2024/12/acd24-0180-005.jpg,NASA,"NASA is collaborating with the wildfire community to provide tools for some of the most challenging aspects of firefighting – particularly aerial nighttime operations.   In the future, agencies could more efficiently use drones, both remotely piloted and fully autonomous, to help fight wildfires. NASA recently tested technologies with teams across the country that will enable […]",2025-01-31T18:26:46Z,2025-01-31T18:30:09.800260Z,False,[],[],NASA,"{'ORG': ['NASA', 'NASA'], 'PERSON': [], 'GPE': []}"
28918,Building an Antenna,"[{'name': 'NASA', 'socials': None}]",https://www.nasa.gov/image-article/building-an-antenna/,https://www.nasa.gov/wp-content/uploads/2025/01/pia26454orig.jpg,NASA,"A crane lowers the 112-foot-wide (34-meter-wide) steel framework for the Deep Space Station 23 (DSS-23) reflector dish into position on Dec. 18, 2024, at the Deep Space Network’s (DSN) Goldstone Space Communications Complex near Barstow, California. Once online in 2026, DSS-23 will be the fifth of six new beam waveguide antennas to be added to […]",2025-01-31T17:15:11Z,2025-01-31T17:20:13.815195Z,False,[],[],Other,"{'ORG': ['the Deep Space Station', 'DSN', 'antennas'], 'PERSON': [], 'GPE': ['Barstow', 'California']}"
28917,"6 Things to Know About SPHEREx, NASA’s Newest Space Telescope","[{'name': 'NASA', 'socials': None}]",https://www.nasa.gov/universe/6-things-to-know-about-spherex-nasas-newest-space-telescope/,https://www.nasa.gov/wp-content/uploads/2025/01/1-pia26539-spherex-spacecraft.jpg,NASA,"Shaped like a megaphone, the upcoming mission will map the entire sky in infrared light to answer big questions about the universe. Expected to launch no earlier than Thursday, Feb. 27, from Vandenberg Space Force Base in California, NASA’s SPHEREx space observatory will provide astronomers with a big-picture view of the cosmos like none before. […]",2025-01-31T16:56:35Z,2025-02-01T07:54:16.822660Z,False,"[{'launch_id': '800351fd-0bfb-4473-a07c-f19161976877', 'provider': 'Launch Library 2'}]",[],NASA,"{'ORG': ['NASA'], 'PERSON': ['Vandenberg Space Force Base'], 'GPE': ['California']}"
28916,60 days in bed for science,"[{'name': 'ESA', 'socials': None}]",https://www.esa.int/ESA_Multimedia/Videos/2025/01/60_days_in_bed_for_science,https://www.esa.int/var/esa/storage/images/esa_multimedia/videos/2025/01/60_days_in_bed_for_science/26564737-1-eng-GB/60_days_in_bed_for_science_card_full.png,ESA,"A group of volunteers is spending two months lying in bed—with their feet up and one shoulder always touching the mattress—even while eating, showering, and using the toilet. But why? This extreme bedrest study is helping scientists understand how space travel affects the human body and how to keep astronauts healthy on long missions.",2025-01-31T15:00:00Z,2025-01-31T15:00:24.328273Z,False,[],[],Other,"{'ORG': [], 'PERSON': [], 'GPE': []}"
28915,Meet the Space Ops Team: Lindsai Bland,"[{'name': 'NASA', 'socials': None}]",https://www.nasa.gov/directorates/somd/meet-the-space-ops-team-lindsai-bland/,https://www.nasa.gov/wp-content/uploads/2023/08/dsn-sunset.jpg,NASA,"With more than 17 years of experience at NASA, Lindsai Bland has been an integral part of the agency, contributing to multiple Earth observing system missions at NASA’s Goddard Space Flight Center in Greenbelt, Maryland. Now, Bland ensures the agency’s communications and navigation resources meet overall needs and requirements as the Mission Operations Interface Lead […]",2025-01-31T14:51:20Z,2025-01-31T15:00:19.677943Z,False,[],[],Other,"{'ORG': ['NASA', 'NASA', 'the Mission Operations Interface Lead'], 'PERSON': ['Lindsai Bland', 'Bland'], 'GPE': ['Greenbelt', 'Maryland']}"
28914,Week in images: 27-31 January 2025,"[{'name': 'ESA', 'socials': None}]",https://www.esa.int/About_Us/Week_in_images/Week_in_images_27-31_January_2025,https://www.esa.int/var/esa/storage/images/esa_multimedia/images/2025/01/earth_from_space_sao_francisco_river_brazil/26561845-1-eng-GB/Earth_from_Space_Sao_Francisco_River_Brazil_card_full.jpg,ESA,Week in images: 27-31 January 2025,2025-01-31T14:10:00Z,2025-01-31T14:10:12.989736Z,False,[],[],Other,"{'ORG': [], 'PERSON': [], 'GPE': []}"
28912,"Space companies can dock satellites in orbit, but can they navigate the Pentagon?","[{'name': 'Sandra Erwin', 'socials': None}]",https://spacenews.com/on-national-security-tougher-than-the-tech/,https://i0.wp.com/spacenews.com/wp-content/uploads/2024/05/2634895-scaled.jpg?fit=1024%2C558&quality=89&ssl=1,SpaceNews,"
Commercial space companies are revolutionizing the global economy with groundbreaking technologies, from autonomous satellite docking to cutting-edge data services. Yet, despite their innovation prowess, companies face significant challenges navigating the […]
The post Space companies can dock satellites in orbit, but can they navigate the Pentagon? appeared first on SpaceNews.",2025-01-31T14:00:00Z,2025-01-31T14:10:12.333299Z,False,[],[],Other,"{'ORG': ['Pentagon', 'SpaceNews'], 'PERSON': [], 'GPE': []}"
28913,A call to stargaze with strangers,"[{'name': 'Sarah Walker', 'socials': None}]",https://spacenews.com/a-call-to-stargaze-with-strangers/,https://i0.wp.com/spacenews.com/wp-content/uploads/2025/01/perseid.jpg?fit=1024%2C576&quality=89&ssl=1,SpaceNews,"
As an international affairs professional in Washington, DC, I have faced immense grief while helping others navigate recent international crises, from the coronavirus to the Ukraine invasion to the genocide […]
The post A call to stargaze with strangers   appeared first on SpaceNews.",2025-01-31T14:00:00Z,2025-01-31T14:10:12.355739Z,False,[],[],Other,"{'ORG': ['SpaceNews'], 'PERSON': [], 'GPE': ['Washington, DC', 'Ukraine']}"
28911,Transforming ESA’s technical heart,"[{'name': 'ESA', 'socials': None}]",https://www.esa.int/ESA_Multimedia/Images/2025/01/Transforming_ESA_s_technical_heart,https://www.esa.int/var/esa/storage/images/esa_multimedia/images/2025/01/transforming_esa_s_technical_heart/26563611-1-eng-GB/Transforming_ESA_s_technical_heart_card_full.jpg,ESA,From the ESA Blogs.,2025-01-31T13:15:00Z,2025-01-31T13:30:16.566633Z,False,[],[],Other,"{'ORG': [], 'PERSON': [], 'GPE': []}"
28909,Rocket Report: SpaceX tosses away a Falcon 9; a Somalian spaceport?,"[{'name': 'Eric Berger', 'socials': None}]",https://arstechnica.com/space/2025/01/rocket-report-spacex-tosses-away-a-falcon-9-a-somalian-spaceport/,https://cdn.arstechnica.net/wp-content/uploads/2025/01/spacex-1.jpg,Arstechnica,"""It was the perfect partnership and the biggest softball of all the opportunities.""",2025-01-31T12:00:23Z,2025-02-01T07:55:18.290406Z,False,"[{'launch_id': '41699701-2ef4-4b0c-ac9d-6757820cde87', 'provider': 'Launch Library 2'}, {'launch_id': 'a22c6e2c-17ec-4fe4-ad82-d7cec52011bb', 'provider': 'Launch Library 2'}, {'launch_id': '91bfaa47-76d6-4111-9830-d6c6c46c4dab', 'provider': 'Launch Library 2'}, {'launch_id': '2d39bb52-5258-4866-9f2b-d84e1b02afd3', 'provider': 'Launch Library 2'}]",[],SpaceX,"{'ORG': [], 'PERSON': [], 'GPE': []}"
28910,Hubble Spots a Supernova,"[{'name': 'NASA', 'socials': None}]",https://science.nasa.gov/missions/hubble/hubble-spots-a-supernova/,https://assets.science.nasa.gov/dynamicimage/assets/science/missions/hubble/stars/supernovae/Hubble_SN2022aajn_potw2504a.jpg,NASA,"The subject of this NASA/ESA Hubble Space Telescope image is a supernova-hosting galaxy located about 600 million light-years away in the constellation Gemini. Hubble captured this image roughly two months after a supernova named SN 2022aajn was discovered. The supernova is visible as a blue dot at the center of the image, brightening the hazy […]",2025-01-31T12:00:00Z,2025-02-01T07:55:24.795405Z,False,"[{'launch_id': '9d2a03ff-1fb2-4519-bcdb-ba9f84e61d3d', 'provider': 'Launch Library 2'}]",[],NASA,"{'ORG': ['NASA', 'SN'], 'PERSON': [], 'GPE': ['Gemini']}"
28908,Chinese provinces are fueling the country’s commercial space expansion,"[{'name': 'Andrew Jones', 'socials': None}]",https://spacenews.com/chinese-provinces-are-fueling-the-countrys-commercial-space-expansion/,https://i0.wp.com/spacenews.com/wp-content/uploads/2024/09/Nebula1-VTVL-test-sept2024-DBA-1.jpg?fit=1024%2C573&quality=89&ssl=1,SpaceNews,"
HELSINKI — China’s national space endeavors have frequently grabbed headlines, but a transformation at the local level is playing another role in China’s broader space strategy.  Across the country, local […]
The post Chinese provinces are fueling the country’s commercial space expansion appeared first on SpaceNews.",2025-01-31T11:37:58Z,2025-01-31T11:40:15.351231Z,False,[],[],Other,"{'ORG': ['SpaceNews'], 'PERSON': [], 'GPE': ['China', 'China']}"
28907,"Earth from Space: São Francisco River, Brazil","[{'name': 'ESA', 'socials': None}]",https://www.esa.int/ESA_Multimedia/Images/2025/01/Earth_from_Space_Sao_Francisco_River_Brazil,https://www.esa.int/var/esa/storage/images/esa_multimedia/images/2025/01/earth_from_space_sao_francisco_river_brazil/26561845-1-eng-GB/Earth_from_Space_Sao_Francisco_River_Brazil_card_full.jpg,ESA,From the ESA Blogs.,2025-01-31T09:00:00Z,2025-01-31T09:30:16.445814Z,False,[],[],Other,"{'ORG': [], 'PERSON': [], 'GPE': []}"
28906,Sols 4439-4440: A Lunar New Year on Mars,"[{'name': 'NASA', 'socials': None}]",https://science.nasa.gov/blog/sols-4439-4440-a-lunar-new-year-on-mars/,https://assets.science.nasa.gov/dynamicimage/assets/science/missions/msl/2025/curiosity-rover-updates/january/https___mars.nasa.gov_msl-raw-images_proj_msl_redops_ods_surface_sol_04437_opgs_edr_ncam_NLB_791392881EDR_F1122394NCAM00299M_.JPG,NASA,"Earth planning date: Wednesday, Jan. 29, 2025 We’re planning sols 4439 and 4440 on the first day of the Lunar New Year here on Earth, and I’m the Geology/Mineralogy Science Theme Lead for today. The new year is a time for all kinds of abundance and good luck, and we are certainly lucky to be […]",2025-01-31T08:35:01Z,2025-01-31T09:24:06.496690Z,False,"[{'launch_id': 'df8d4fdb-9add-4ce9-9f0e-aae1c61df212', 'provider': 'Launch Library 2'}]",[],Mars,"{'ORG': [], 'PERSON': [], 'GPE': []}"
28905,ESA Awards Thales Alenia Space €862M Argonaut Moon Lander Contract,"[{'name': 'European Spaceflight', 'socials': None}]",https://europeanspaceflight.com/esa-awards-thales-alenia-space-e862m-argonaut-moon-lander-contract/,https://europeanspaceflight.com/wp-content/uploads/2025/01/ESA-Awards-862-Million-Euros-Argonaut-Moon-Lander-Contract-to-Thales-Alenia-Space.jpg,European Spaceflight,"The European Space Agency has awarded a €862 million contract to Thales Alenia Space to build the Descent Element of the agency’s Argonaut Moon lander. Designed as a multi-role lunar lander, Argonaut consists of three main elements: the Lunar Descent Element (LDE), the Cargo Platform Element, and the Payload. The LDE is responsible for transporting […]
The post ESA Awards Thales Alenia Space €862M Argonaut Moon Lander Contract appeared first on European Spaceflight.",2025-01-31T06:00:55Z,2025-01-31T07:08:10.487977Z,False,"[{'launch_id': '7911261d-1a3a-4252-b00f-9de5b42de73d', 'provider': 'Launch Library 2'}]",[],NASA,"{'ORG': ['The European Space Agency', 'Thales Alenia Space', 'the Descent Element', 'the Lunar Descent Element (LDE', 'LDE'], 'PERSON': ['Argonaut Moon', 'Argonaut', 'Argonaut Moon'], 'GPE': ['Payload']}"
28904,Safety panel reports progress in Starliner investigation,"[{'name': 'Jeff Foust', 'socials': {'x': 'https://x.com/jeff_foust', 'youtube': '', 'instagram': '', 'linkedin': 'https://www.linkedin.com/in/jefffoust', 'mastodon': 'https://mastodon.social/@jfoust', 'bluesky': 'https://bsky.app/profile/jfoust.bsky.social'}}]",https://spacenews.com/safety-panel-reports-progress-in-starliner-investigation/,https://i0.wp.com/spacenews.com/wp-content/uploads/2024/09/cft-undock.jpg?fit=1024%2C567&quality=89&ssl=1,SpaceNews,"
Boeing and NASA are making “significant progress” on addressing issues seen on a test flight of the company’s CST-100 Starliner spacecraft last year, an independent NASA safety panel says
The post Safety panel reports progress in Starliner investigation appeared first on SpaceNews.",2025-01-31T04:35:54Z,2025-01-31T04:40:13.635017Z,False,[],[],Other,"{'ORG': ['Boeing', 'NASA', 'NASA', 'Safety', 'SpaceNews'], 'PERSON': ['CST-100 Starliner', 'Starliner'], 'GPE': []}"
28903,AVS wins study contract for ESA astrophysics mission,"[{'name': 'Jeff Foust', 'socials': {'x': 'https://x.com/jeff_foust', 'youtube': '', 'instagram': '', 'linkedin': 'https://www.linkedin.com/in/jefffoust', 'mastodon': 'https://mastodon.social/@jfoust', 'bluesky': 'https://bsky.app/profile/jfoust.bsky.social'}}]",https://spacenews.com/avs-wins-study-contract-for-esa-astrophysics-mission/,https://i0.wp.com/spacenews.com/wp-content/uploads/2025/01/AVS-Next-Building-16-9-cropped.jpg?fit=1024%2C577&quality=89&ssl=1,SpaceNews,"
Spanish company Added Value Solutions (AVS) has won a contract for the initial phases of a ESA science mission.
The post AVS wins study contract for ESA astrophysics mission appeared first on SpaceNews.",2025-01-31T04:26:50Z,2025-01-31T04:30:16.444072Z,False,[],[],Other,"{'ORG': ['AVS', 'ESA', 'AVS', 'ESA', 'SpaceNews'], 'PERSON': [], 'GPE': []}"
28902,Asteroids! Bennu and YR4 Make Headlines,"[{'name': 'Marcia Smith', 'socials': None}]",https://spacepolicyonline.com/news/asteroids-bennu-and-yr4-make-headlines/,https://spacepolicyonline.com/wp-content/uploads/2018/12/Bennu-NASA-Goddard-Univ-of-AZ-300x284.jpg,SpacePolicyOnline.com,Two separate news stories out of NASA have a common theme — asteroids.  One set of scientists released findings from analysis of samples from the asteroid Bennu returned by the […],2025-01-31T03:52:33Z,2025-01-31T07:09:07.894886Z,False,"[{'launch_id': '0bcc6850-4c51-4b08-aa19-0b3753351b9b', 'provider': 'Launch Library 2'}]","[{'event_id': 1113, 'provider': 'Launch Library 2'}]",Other,"{'ORG': ['NASA'], 'PERSON': ['Bennu'], 'GPE': []}"
28901,SPHEREx’s Concentric Cones,"[{'name': 'NASA', 'socials': None}]",https://www.nasa.gov/image-article/spherexs-concentric-cones/,https://www.nasa.gov/wp-content/uploads/2025/01/pia26542orig.jpg,NASA,"NASA’s SPHEREx (Spectro-Photometer for the History of the Universe, Epoch of Reionization and Ices Explorer) observatory rests horizontally in this April 2024 image taken at BAE Systems in Boulder, Colorado. This orientation shows the observatory’s three layers of photon shields – the metallic concentric cones. Over a two-year planned mission, the SPHEREx Observatory will collect […]",2025-01-30T20:36:28Z,2025-01-31T07:09:16.675587Z,False,"[{'launch_id': '800351fd-0bfb-4473-a07c-f19161976877', 'provider': 'Launch Library 2'}]",[],Other,"{'ORG': ['NASA', 'Spectro-Photometer', 'Universe', 'Epoch of Reionization and Ices Explorer', 'BAE Systems'], 'PERSON': [], 'GPE': ['Boulder', 'Colorado']}"
28900,Clearer career pathways needed to sustain space industry growth,"[{'name': 'Jason Rainbow', 'socials': {'x': '', 'youtube': '', 'instagram': '', 'linkedin': 'https://www.linkedin.com/in/jasonrainbow', 'mastodon': '', 'bluesky': ''}}]",https://spacenews.com/clearer-career-pathways-needed-to-sustain-space-industry-growth/,https://i0.wp.com/spacenews.com/wp-content/uploads/2025/01/Talent-spacecom-scaled.jpg?fit=1024%2C768&quality=89&ssl=1,SpaceNews,"
The commercial space industry should establish standardized career paths to attract the talent needed for its rapid expansion, a panel of professional services specialists said at the SpaceCom conference here.
The post Clearer career pathways needed to sustain space industry growth  appeared first on SpaceNews.",2025-01-30T19:37:05Z,2025-01-30T19:40:14.946562Z,False,[],[],Other,"{'ORG': ['SpaceCom', 'SpaceNews'], 'PERSON': ['Clearer'], 'GPE': []}"
